transect,date,elevation,band,wavelength,reflectance
NCOS 2 EW,5/29/2022,Mid 2,93,837.995667,0.217983
NCOS 2 EW,5/29/2022,Mid 2,94,843.005676,0.215943
NCOS 2 EW,5/29/2022,Mid 2,95,848.005676,0.217333
NCOS 2 EW,5/29/2022,Mid 2,96,853.015625,0.219019
NCOS 2 EW,5/29/2022,Mid 2,97,858.025635,0.221456
NCOS 2 EW,5/29/2022,Mid 2,98,863.035645,0.22208
NCOS 2 EW,5/29/2022,Mid 2,99,868.045654,0.224719
NCOS 2 EW,5/29/2022,Mid 2,100,873.055664,0.224069
NCOS 2 EW,5/29/2022,Mid 2,101,878.065674,0.226276
NCOS 2 EW,5/29/2022,Mid 2,102,883.075623,0.227869
NCOS 2 EW,5/29/2022,Mid 2,103,888.075623,0.229396
NCOS 2 EW,5/29/2022,Mid 2,104,893.085632,0.22967
NCOS 2 EW,5/29/2022,Mid 2,105,898.095642,0.230572
NCOS 2 EW,5/29/2022,Mid 2,106,903.105652,0.231707
NCOS 2 EW,5/29/2022,Mid 2,107,908.115662,0.231331
NCOS 2 EW,5/29/2022,Mid 2,108,913.125671,0.232929
NCOS 2 EW,5/29/2022,Mid 2,109,918.13562,0.231524
NCOS 2 EW,5/29/2022,Mid 2,110,923.14563,0.232896
NCOS 2 EW,5/29/2022,Mid 2,111,928.14563,0.232349
NCOS 2 EW,5/29/2022,Mid 2,112,933.15564,0.228055
NCOS 2 EW,5/29/2022,Mid 2,113,938.165649,0.231878
NCOS 2 EW,5/29/2022,Mid 2,114,943.175659,0.226963
NCOS 2 EW,5/29/2022,Mid 2,115,948.185669,0.225466
NCOS 2 EW,5/29/2022,Mid 2,116,953.195679,0.222033
NCOS 2 EW,5/29/2022,Mid 2,117,958.205627,0.217011
NCOS 2 EW,5/29/2022,Mid 2,118,963.205627,0.214129
NCOS 2 EW,5/29/2022,Mid 2,119,968.215637,0.214347
NCOS 2 EW,5/29/2022,Mid 2,120,973.225647,0.213568
NCOS 2 EW,5/29/2022,Mid 2,121,978.235657,0.213855
NCOS 2 EW,5/29/2022,Mid 2,122,983.245667,0.21693
NCOS 2 EW,5/29/2022,Mid 2,123,988.255676,0.217114
NCOS 2 EW,5/29/2022,Mid 2,124,993.265625,0.219345
NCOS 2 EW,5/29/2022,Mid 2,125,998.275635,0.221197
NCOS 2 EW,5/29/2022,Mid 2,126,1003.275635,0.224089
NCOS 2 EW,5/29/2022,Mid 2,127,1008.285645,0.227496
NCOS 2 EW,5/29/2022,Mid 2,128,1013.295654,0.230133
NCOS 2 EW,5/29/2022,Mid 2,129,1018.305664,0.231256
NCOS 2 EW,5/29/2022,Mid 2,130,1023.315674,0.234443
NCOS 2 EW,5/29/2022,Mid 2,131,1028.325684,0.236334
NCOS 2 EW,5/29/2022,Mid 2,132,1033.335693,0.240218
NCOS 2 EW,5/29/2022,Mid 2,133,1038.335693,0.24201
NCOS 2 EW,5/29/2022,Mid 2,134,1043.345703,0.24417
NCOS 2 EW,5/29/2022,Mid 2,135,1048.355591,0.248013
NCOS 2 EW,5/29/2022,Mid 2,136,1053.365601,0.248488
NCOS 2 EW,5/29/2022,Mid 2,137,1058.37561,0.251131
NCOS 2 EW,5/29/2022,Mid 2,138,1063.38562,0.252305
NCOS 2 EW,5/29/2022,Mid 2,139,1068.39563,0.252785
NCOS 2 EW,5/29/2022,Mid 2,140,1073.40564,0.252462
NCOS 2 EW,5/29/2022,Mid 2,141,1078.40564,0.252035
NCOS 2 EW,5/29/2022,Mid 2,142,1083.415649,0.252718
NCOS 2 EW,5/29/2022,Mid 2,143,1088.425659,0.254763
NCOS 2 EW,5/29/2022,Mid 2,144,1093.435669,0.251746
NCOS 2 EW,5/29/2022,Mid 2,145,1098.445679,0.252138
NCOS 2 EW,5/29/2022,Mid 2,146,1103.455688,0.25077
NCOS 2 EW,5/29/2022,Mid 2,147,1108.465698,0.249324
NCOS 2 EW,5/29/2022,Mid 2,148,1113.465698,0.244056
NCOS 2 EW,5/29/2022,Mid 2,149,1118.475708,0.246648
NCOS 2 EW,5/29/2022,Mid 2,150,1123.485596,0.246557
NCOS 2 EW,5/29/2022,Mid 2,151,1128.495605,0.244008
NCOS 2 EW,5/29/2022,Mid 2,152,1133.505615,0.232531
NCOS 2 EW,5/29/2022,Mid 2,153,1138.515625,0.227352
NCOS 2 EW,5/29/2022,Mid 2,154,1143.525635,0.219029
NCOS 2 EW,5/29/2022,Mid 2,155,1148.535645,0.210989
NCOS 2 EW,5/29/2022,Mid 2,156,1153.535645,0.207726
NCOS 2 EW,5/29/2022,Mid 2,157,1158.545654,0.201135
NCOS 2 EW,5/29/2022,Mid 2,158,1163.555664,0.197635
NCOS 2 EW,5/29/2022,Mid 2,159,1168.565674,0.196874
NCOS 2 EW,5/29/2022,Mid 2,160,1173.575684,0.197608
NCOS 2 EW,5/29/2022,Mid 2,161,1178.585693,0.196577
NCOS 2 EW,5/29/2022,Mid 2,162,1183.595703,0.196899
NCOS 2 EW,5/29/2022,Mid 2,163,1188.595703,0.196181
NCOS 2 EW,5/29/2022,Mid 2,164,1193.605591,0.196268
NCOS 2 EW,5/29/2022,Mid 2,165,1198.615601,0.194797
NCOS 2 EW,5/29/2022,Mid 2,166,1203.62561,0.19679
NCOS 2 EW,5/29/2022,Mid 2,167,1208.63562,0.198009
NCOS 2 EW,5/29/2022,Mid 2,168,1213.64563,0.199569
NCOS 2 EW,5/29/2022,Mid 2,169,1218.65564,0.200683
NCOS 2 EW,5/29/2022,Mid 2,170,1223.665649,0.203121
NCOS 2 EW,5/29/2022,Mid 2,171,1228.665649,0.205118
NCOS 2 EW,5/29/2022,Mid 2,172,1233.675659,0.206578
NCOS 2 EW,5/29/2022,Mid 2,173,1238.685669,0.207702
NCOS 2 EW,5/29/2022,Mid 2,174,1243.695679,0.209872
NCOS 2 EW,5/29/2022,Mid 2,175,1248.705688,0.211138
NCOS 2 EW,5/29/2022,Mid 2,176,1253.715698,0.212773
NCOS 2 EW,5/29/2022,Mid 2,177,1258.725708,0.214436
NCOS 2 EW,5/29/2022,Mid 2,178,1263.725708,0.215211
NCOS 2 EW,5/29/2022,Mid 2,179,1268.735596,0.216737
NCOS 2 EW,5/29/2022,Mid 2,180,1273.745605,0.2169
NCOS 2 EW,5/29/2022,Mid 2,181,1278.755615,0.216726
NCOS 2 EW,5/29/2022,Mid 2,182,1283.765625,0.217079
NCOS 2 EW,5/29/2022,Mid 2,183,1288.775635,0.215697
NCOS 2 EW,5/29/2022,Mid 2,184,1293.785645,0.21476
NCOS 2 EW,5/29/2022,Mid 2,185,1298.795654,0.213318
NCOS 2 EW,5/29/2022,Mid 2,186,1303.795654,0.211135
NCOS 2 EW,5/29/2022,Mid 2,187,1308.805664,0.20843
NCOS 2 EW,5/29/2022,Mid 2,188,1313.815674,0.206309
NCOS 2 EW,5/29/2022,Mid 2,189,1318.825684,0.202312
NCOS 2 EW,5/29/2022,Mid 2,190,1323.835693,0.19892
NCOS 2 EW,5/29/2022,Mid 2,191,1328.845703,0.192617
NCOS 2 EW,5/29/2022,Mid 2,192,1333.855591,0.189655
NCOS 2 EW,5/29/2022,Mid 2,193,1338.855591,0.185296
NCOS 2 EW,5/29/2022,Mid 2,194,1343.865601,0.180879
NCOS 2 EW,5/29/2022,Mid 2,195,1348.87561,0.187576
NCOS 2 EW,5/29/2022,Mid 2,196,1353.88562,0.163544
NCOS 2 EW,5/29/2022,Mid 2,197,1358.89563,0.156999
NCOS 2 EW,5/29/2022,Mid 2,198,1363.90564,0.169018
NCOS 2 EW,5/29/2022,Mid 2,199,1368.915649,0.152906
NCOS 2 EW,5/29/2022,Mid 2,200,1373.925659,0.10329
NCOS 2 EW,5/29/2022,Mid 2,201,1378.925659,0.20457
NCOS 2 EW,5/29/2022,Mid 2,202,1383.935669,0.196899
NCOS 2 EW,5/29/2022,Mid 2,203,1388.945679,0.264429
NCOS 2 EW,5/29/2022,Mid 2,204,1393.955688,0.300052
NCOS 2 EW,5/29/2022,Mid 2,205,1398.965698,0.296889
NCOS 2 EW,5/29/2022,Mid 2,206,1403.975708,0.360811
NCOS 2 EW,5/29/2022,Mid 2,207,1408.985596,0.218477
NCOS 2 EW,5/29/2022,Mid 2,208,1413.985596,0.163496
NCOS 2 EW,5/29/2022,Mid 2,209,1418.995605,0.150907
NCOS 2 EW,5/29/2022,Mid 2,210,1424.005615,0.142476
NCOS 2 EW,5/29/2022,Mid 2,211,1429.015625,0.14126
NCOS 2 EW,5/29/2022,Mid 2,212,1434.025635,0.137493
NCOS 2 EW,5/29/2022,Mid 2,213,1439.035645,0.13703
NCOS 2 EW,5/29/2022,Mid 2,214,1444.045654,0.130784
NCOS 2 EW,5/29/2022,Mid 2,215,1449.055664,0.133078
NCOS 2 EW,5/29/2022,Mid 2,216,1454.055664,0.126278
NCOS 2 EW,5/29/2022,Mid 2,217,1459.065674,0.123432
NCOS 2 EW,5/29/2022,Mid 2,218,1464.075684,0.120014
NCOS 2 EW,5/29/2022,Mid 2,219,1469.085693,0.128482
NCOS 2 EW,5/29/2022,Mid 2,220,1474.095703,0.120963
NCOS 2 EW,5/29/2022,Mid 2,221,1479.105591,0.122014
NCOS 2 EW,5/29/2022,Mid 2,222,1484.115601,0.122121
NCOS 2 EW,5/29/2022,Mid 2,223,1489.115601,0.126753
NCOS 2 EW,5/29/2022,Mid 2,224,1494.12561,0.126681
NCOS 2 EW,5/29/2022,Mid 2,225,1499.13562,0.129387
NCOS 2 EW,5/29/2022,Mid 2,226,1504.14563,0.130216
NCOS 2 EW,5/29/2022,Mid 2,227,1509.15564,0.131989
NCOS 2 EW,5/29/2022,Mid 2,228,1514.165649,0.134939
NCOS 2 EW,5/29/2022,Mid 2,229,1519.175659,0.138328
NCOS 2 EW,5/29/2022,Mid 2,230,1524.185669,0.138861
NCOS 2 EW,5/29/2022,Mid 2,231,1529.185669,0.140956
NCOS 2 EW,5/29/2022,Mid 2,232,1534.195679,0.142207
NCOS 2 EW,5/29/2022,Mid 2,233,1539.205688,0.143601
NCOS 2 EW,5/29/2022,Mid 2,234,1544.215698,0.144485
NCOS 2 EW,5/29/2022,Mid 2,235,1549.225708,0.145265
NCOS 2 EW,5/29/2022,Mid 2,236,1554.235596,0.146373
NCOS 2 EW,5/29/2022,Mid 2,237,1559.245605,0.14665
NCOS 2 EW,5/29/2022,Mid 2,238,1564.245605,0.146045
NCOS 2 EW,5/29/2022,Mid 2,239,1569.255615,0.146802
NCOS 2 EW,5/29/2022,Mid 2,240,1574.265625,0.147226
NCOS 2 EW,5/29/2022,Mid 2,241,1579.275635,0.147993
NCOS 2 EW,5/29/2022,Mid 2,242,1584.285645,0.149767
NCOS 2 EW,5/29/2022,Mid 2,243,1589.295654,0.150881
NCOS 2 EW,5/29/2022,Mid 2,244,1594.305664,0.151797
NCOS 2 EW,5/29/2022,Mid 2,245,1599.315674,0.153805
NCOS 2 EW,5/29/2022,Mid 2,246,1604.315674,0.157135
NCOS 2 EW,5/29/2022,Mid 2,247,1609.325684,0.158725
NCOS 2 EW,5/29/2022,Mid 2,248,1614.335693,0.160391
NCOS 2 EW,5/29/2022,Mid 2,249,1619.345703,0.160413
NCOS 2 EW,5/29/2022,Mid 2,250,1624.355591,0.161992
NCOS 2 EW,5/29/2022,Mid 2,251,1629.365601,0.162342
NCOS 2 EW,5/29/2022,Mid 2,252,1634.37561,0.163823
NCOS 2 EW,5/29/2022,Mid 2,253,1639.37561,0.164334
NCOS 2 EW,5/29/2022,Mid 2,254,1644.38562,0.165002
NCOS 2 EW,5/29/2022,Mid 2,255,1649.39563,0.164684
NCOS 2 EW,5/29/2022,Mid 2,256,1654.40564,0.165876
NCOS 2 EW,5/29/2022,Mid 2,257,1659.415649,0.165182
NCOS 2 EW,5/29/2022,Mid 2,258,1664.425659,0.167356
NCOS 2 EW,5/29/2022,Mid 2,259,1669.435669,0.166468
NCOS 2 EW,5/29/2022,Mid 2,260,1674.445679,0.167347
NCOS 2 EW,5/29/2022,Mid 2,261,1679.445679,0.16726
NCOS 2 EW,5/29/2022,Mid 2,262,1684.455688,0.16653
NCOS 2 EW,5/29/2022,Mid 2,263,1689.465698,0.165046
NCOS 2 EW,5/29/2022,Mid 2,264,1694.475708,0.164018
NCOS 2 EW,5/29/2022,Mid 2,265,1699.485596,0.163491
NCOS 2 EW,5/29/2022,Mid 2,266,1704.495605,0.163311
NCOS 2 EW,5/29/2022,Mid 2,267,1709.505615,0.161127
NCOS 2 EW,5/29/2022,Mid 2,268,1714.505615,0.159402
NCOS 2 EW,5/29/2022,Mid 2,269,1719.515625,0.159221
NCOS 2 EW,5/29/2022,Mid 2,270,1724.525635,0.15745
NCOS 2 EW,5/29/2022,Mid 2,271,1729.535645,0.156319
NCOS 2 EW,5/29/2022,Mid 2,272,1734.545654,0.158035
NCOS 2 EW,5/29/2022,Mid 2,273,1739.555664,0.157799
NCOS 2 EW,5/29/2022,Mid 2,274,1744.565674,0.156742
NCOS 2 EW,5/29/2022,Mid 2,275,1749.575684,0.154653
NCOS 2 EW,5/29/2022,Mid 2,276,1754.575684,0.154827
NCOS 2 EW,5/29/2022,Mid 2,277,1759.585693,0.154306
NCOS 2 EW,5/29/2022,Mid 2,278,1764.595703,0.153517
NCOS 2 EW,5/29/2022,Mid 2,279,1769.605591,0.151359
NCOS 2 EW,5/29/2022,Mid 2,280,1774.615601,0.15202
NCOS 2 EW,5/29/2022,Mid 2,281,1779.62561,0.149108
NCOS 2 EW,5/29/2022,Mid 2,282,1784.63562,0.149597
NCOS 2 EW,5/29/2022,Mid 2,283,1789.63562,0.147732
NCOS 2 EW,5/29/2022,Mid 2,284,1794.64563,0.148441
NCOS 2 EW,5/29/2022,Mid 2,285,1799.65564,0.14834
NCOS 2 EW,5/29/2022,Mid 2,286,1804.665649,0.163108
NCOS 2 EW,5/29/2022,Mid 2,287,1809.675659,0.161109
NCOS 2 EW,5/29/2022,Mid 2,288,1814.685669,0.174711
NCOS 2 EW,5/29/2022,Mid 2,289,1819.695679,0.307586
NCOS 2 EW,5/29/2022,Mid 2,290,1824.705688,0.327344
NCOS 2 EW,5/29/2022,Mid 2,291,1829.705688,0.266742
NCOS 2 EW,5/29/2022,Mid 2,292,1834.715698,0.28245
NCOS 2 EW,5/29/2022,Mid 2,293,1839.725708,0.301595
NCOS 2 EW,5/29/2022,Mid 2,294,1844.735596,0.32168
NCOS 2 EW,5/29/2022,Mid 2,295,1849.745605,0.344898
NCOS 2 EW,5/29/2022,Mid 2,296,1854.755615,0.32064
NCOS 2 EW,5/29/2022,Mid 2,297,1859.765625,0.274748
NCOS 2 EW,5/29/2022,Mid 2,298,1864.775635,0.355759
NCOS 2 EW,5/29/2022,Mid 2,299,1869.775635,0.237081
NCOS 2 EW,5/29/2022,Mid 2,300,1874.785645,0.242048
NCOS 2 EW,5/29/2022,Mid 2,301,1879.795654,0.343618
NCOS 2 EW,5/29/2022,Mid 2,302,1884.805664,0.284072
NCOS 2 EW,5/29/2022,Mid 2,303,1889.815674,0.26595
NCOS 2 EW,5/29/2022,Mid 2,304,1894.825684,0.248267
NCOS 2 EW,5/29/2022,Mid 2,305,1899.835693,0.305452
NCOS 2 EW,5/29/2022,Mid 2,306,1904.835693,0.318071
NCOS 2 EW,5/29/2022,Mid 2,307,1909.845703,0.312565
NCOS 2 EW,5/29/2022,Mid 2,308,1914.855591,0.304289
NCOS 2 EW,5/29/2022,Mid 2,309,1919.865601,0.26495
NCOS 2 EW,5/29/2022,Mid 2,310,1924.87561,0.245234
NCOS 2 EW,5/29/2022,Mid 2,311,1929.88562,0.204879
NCOS 2 EW,5/29/2022,Mid 2,312,1934.89563,0.139054
NCOS 2 EW,5/29/2022,Mid 2,313,1939.90564,0.137148
NCOS 2 EW,5/29/2022,Mid 2,314,1944.90564,0.130694
NCOS 2 EW,5/29/2022,Mid 2,315,1949.915649,0.134056
NCOS 2 EW,5/29/2022,Mid 2,316,1954.925659,0.135167
NCOS 2 EW,5/29/2022,Mid 2,317,1959.935669,0.114811
NCOS 2 EW,5/29/2022,Mid 2,318,1964.945679,0.112148
NCOS 2 EW,5/29/2022,Mid 2,319,1969.955688,0.110073
NCOS 2 EW,5/29/2022,Mid 2,320,1974.965698,0.099351
NCOS 2 EW,5/29/2022,Mid 2,321,1979.965698,0.102635
NCOS 2 EW,5/29/2022,Mid 2,322,1984.975708,0.094676
NCOS 2 EW,5/29/2022,Mid 2,323,1989.985596,0.098207
NCOS 2 EW,5/29/2022,Mid 2,324,1994.995605,0.10142
NCOS 2 EW,5/29/2022,Mid 2,325,2000.005615,0.112982
NCOS 2 EW,5/29/2022,Mid 2,326,2005.015625,0.143925
NCOS 2 EW,5/29/2022,Mid 2,327,2010.025635,0.127957
NCOS 2 EW,5/29/2022,Mid 2,328,2015.035645,0.131863
NCOS 2 EW,5/29/2022,Mid 2,329,2020.035645,0.116216
NCOS 2 EW,5/29/2022,Mid 2,330,2025.045654,0.114359
NCOS 2 EW,5/29/2022,Mid 2,331,2030.055664,0.11336
NCOS 2 EW,5/29/2022,Mid 2,332,2035.065674,0.114456
NCOS 2 EW,5/29/2022,Mid 2,333,2040.075684,0.115349
NCOS 2 EW,5/29/2022,Mid 2,334,2045.085693,0.11691
NCOS 2 EW,5/29/2022,Mid 2,335,2050.095703,0.116931
NCOS 2 EW,5/29/2022,Mid 2,336,2055.095703,0.121564
NCOS 2 EW,5/29/2022,Mid 2,337,2060.105713,0.117817
NCOS 2 EW,5/29/2022,Mid 2,338,2065.115723,0.118499
NCOS 2 EW,5/29/2022,Mid 2,339,2070.125732,0.116397
NCOS 2 EW,5/29/2022,Mid 2,340,2075.135742,0.115771
NCOS 2 EW,5/29/2022,Mid 2,341,2080.145752,0.115818
NCOS 2 EW,5/29/2022,Mid 2,342,2085.155762,0.115377
NCOS 2 EW,5/29/2022,Mid 2,343,2090.165771,0.116225
NCOS 2 EW,5/29/2022,Mid 2,344,2095.165771,0.11686
NCOS 2 EW,5/29/2022,Mid 2,345,2100.175537,0.116086
NCOS 2 EW,5/29/2022,Mid 2,346,2105.185547,0.117192
NCOS 2 EW,5/29/2022,Mid 2,347,2110.195557,0.117733
NCOS 2 EW,5/29/2022,Mid 2,348,2115.205566,0.118338
NCOS 2 EW,5/29/2022,Mid 2,349,2120.215576,0.117364
NCOS 2 EW,5/29/2022,Mid 2,350,2125.225586,0.117592
NCOS 2 EW,5/29/2022,Mid 2,351,2130.225586,0.11909
NCOS 2 EW,5/29/2022,Mid 2,352,2135.235596,0.118495
NCOS 2 EW,5/29/2022,Mid 2,353,2140.245605,0.119764
NCOS 2 EW,5/29/2022,Mid 2,354,2145.255615,0.120859
NCOS 2 EW,5/29/2022,Mid 2,355,2150.265625,0.119893
NCOS 2 EW,5/29/2022,Mid 2,356,2155.275635,0.120319
NCOS 2 EW,5/29/2022,Mid 2,357,2160.285645,0.12021
NCOS 2 EW,5/29/2022,Mid 2,358,2165.295654,0.120847
NCOS 2 EW,5/29/2022,Mid 2,359,2170.295654,0.120649
NCOS 2 EW,5/29/2022,Mid 2,360,2175.305664,0.123174
NCOS 2 EW,5/29/2022,Mid 2,361,2180.315674,0.122004
NCOS 2 EW,5/29/2022,Mid 2,362,2185.325684,0.121521
NCOS 2 EW,5/29/2022,Mid 2,363,2190.335693,0.12323
NCOS 2 EW,5/29/2022,Mid 2,364,2195.345703,0.122527
NCOS 2 EW,5/29/2022,Mid 2,365,2200.355713,0.123905
NCOS 2 EW,5/29/2022,Mid 2,366,2205.355713,0.123597
NCOS 2 EW,5/29/2022,Mid 2,367,2210.365723,0.123336
NCOS 2 EW,5/29/2022,Mid 2,368,2215.375732,0.122787
NCOS 2 EW,5/29/2022,Mid 2,369,2220.385742,0.123147
NCOS 2 EW,5/29/2022,Mid 2,370,2225.395752,0.121215
NCOS 2 EW,5/29/2022,Mid 2,371,2230.405762,0.121657
NCOS 2 EW,5/29/2022,Mid 2,372,2235.415771,0.120353
NCOS 2 EW,5/29/2022,Mid 2,373,2240.425537,0.117859
NCOS 2 EW,5/29/2022,Mid 2,374,2245.425537,0.116115
NCOS 2 EW,5/29/2022,Mid 2,375,2250.435547,0.113669
NCOS 2 EW,5/29/2022,Mid 2,376,2255.445557,0.112012
NCOS 2 EW,5/29/2022,Mid 2,377,2260.455566,0.111045
NCOS 2 EW,5/29/2022,Mid 2,378,2265.465576,0.107853
NCOS 2 EW,5/29/2022,Mid 2,379,2270.475586,0.106262
NCOS 2 EW,5/29/2022,Mid 2,380,2275.485596,0.10646
NCOS 2 EW,5/29/2022,Mid 2,381,2280.485596,0.105753
NCOS 2 EW,5/29/2022,Mid 2,382,2285.495605,0.103914
NCOS 2 EW,5/29/2022,Mid 2,383,2290.505615,0.104069
NCOS 2 EW,5/29/2022,Mid 2,384,2295.515625,0.102396
NCOS 2 EW,5/29/2022,Mid 2,385,2300.525635,0.100233
NCOS 2 EW,5/29/2022,Mid 2,386,2305.535645,0.098771
NCOS 2 EW,5/29/2022,Mid 2,387,2310.545654,0.097
NCOS 2 EW,5/29/2022,Mid 2,388,2315.555664,0.097908
NCOS 2 EW,5/29/2022,Mid 2,389,2320.555664,0.097998
NCOS 2 EW,5/29/2022,Mid 2,390,2325.565674,0.099074
NCOS 2 EW,5/29/2022,Mid 2,391,2330.575684,0.098618
NCOS 2 EW,5/29/2022,Mid 2,392,2335.585693,0.097967
NCOS 2 EW,5/29/2022,Mid 2,393,2340.595703,0.098041
NCOS 2 EW,5/29/2022,Mid 2,394,2345.605713,0.095714
NCOS 2 EW,5/29/2022,Mid 2,395,2350.615723,0.096097
NCOS 2 EW,5/29/2022,Mid 2,396,2355.615723,0.095787
NCOS 2 EW,5/29/2022,Mid 2,397,2360.625732,0.094193
NCOS 2 EW,5/29/2022,Mid 2,398,2365.635742,0.094488
NCOS 2 EW,5/29/2022,Mid 2,399,2370.645752,0.093572
NCOS 2 EW,5/29/2022,Mid 2,400,2375.655762,0.093939
NCOS 2 EW,5/29/2022,Mid 2,401,2380.665771,0.09221
NCOS 2 EW,5/29/2022,Mid 2,402,2385.675537,0.091403
NCOS 2 EW,5/29/2022,Mid 2,403,2390.685547,0.09193
NCOS 2 EW,5/29/2022,Mid 2,404,2395.685547,0.091824
NCOS 2 EW,5/29/2022,Mid 2,405,2400.695557,0.089146
NCOS 2 EW,5/29/2022,Mid 2,406,2405.705566,0.08862
NCOS 2 EW,5/29/2022,Mid 2,407,2410.715576,0.092446
NCOS 2 EW,5/29/2022,Mid 2,408,2415.725586,0.092381
NCOS 2 EW,5/29/2022,Mid 2,409,2420.735596,0.085437
NCOS 2 EW,5/29/2022,Mid 2,410,2425.745605,0.084857
NCOS 2 EW,5/29/2022,Mid 2,411,2430.745605,0.08443
NCOS 2 EW,5/29/2022,Mid 2,412,2435.755615,0.085366
NCOS 2 EW,5/29/2022,Mid 2,413,2440.765625,0.083385
NCOS 2 EW,5/29/2022,Mid 2,414,2445.775635,0.085441
NCOS 2 EW,5/29/2022,Mid 2,415,2450.785645,0.090294
NCOS 2 EW,5/29/2022,Mid 2,416,2455.795654,0.08155
NCOS 2 EW,5/29/2022,Mid 2,417,2460.805664,0.079846
NCOS 2 EW,5/29/2022,Mid 2,418,2465.815674,0.078085
NCOS 2 EW,5/29/2022,Mid 2,419,2470.815674,0.084616
NCOS 2 EW,5/29/2022,Mid 2,420,2475.825684,0.087346
NCOS 2 EW,5/29/2022,Mid 2,421,2480.835693,0.085847
NCOS 2 EW,5/29/2022,Mid 2,422,2485.845703,0.131089
NCOS 2 EW,5/29/2022,Mid 2,423,2490.855713,0.212887
NCOS 2 EW,5/29/2022,Mid 2,424,2495.865723,0.216739
NCOS 2 EW,5/29/2022,Mid 2,425,2500.875732,0.109502
NCOS 2 EW,5/29/2022,Low,1,377.195648,0.040313
NCOS 2 EW,5/29/2022,Low,2,382.205658,0.034728
NCOS 2 EW,5/29/2022,Low,3,387.215637,0.032724
NCOS 2 EW,5/29/2022,Low,4,392.225647,0.032061
NCOS 2 EW,5/29/2022,Low,5,397.225647,0.030511
NCOS 2 EW,5/29/2022,Low,6,402.235657,0.037235
NCOS 2 EW,5/29/2022,Low,7,407.245636,0.035191
NCOS 2 EW,5/29/2022,Low,8,412.255646,0.032499
NCOS 2 EW,5/29/2022,Low,9,417.265656,0.034135
NCOS 2 EW,5/29/2022,Low,10,422.275635,0.035185
NCOS 2 EW,5/29/2022,Low,11,427.285645,0.037336
NCOS 2 EW,5/29/2022,Low,12,432.295654,0.038526
NCOS 2 EW,5/29/2022,Low,13,437.295654,0.04003
NCOS 2 EW,5/29/2022,Low,14,442.305664,0.040959
NCOS 2 EW,5/29/2022,Low,15,447.315643,0.042102
NCOS 2 EW,5/29/2022,Low,16,452.325653,0.043787
NCOS 2 EW,5/29/2022,Low,17,457.335663,0.043908
NCOS 2 EW,5/29/2022,Low,18,462.345642,0.04597
NCOS 2 EW,5/29/2022,Low,19,467.355652,0.048308
NCOS 2 EW,5/29/2022,Low,20,472.355652,0.049866
NCOS 2 EW,5/29/2022,Low,21,477.365662,0.050599
NCOS 2 EW,5/29/2022,Low,22,482.375641,0.051632
NCOS 2 EW,5/29/2022,Low,23,487.385651,0.05358
NCOS 2 EW,5/29/2022,Low,24,492.39566,0.054301
NCOS 2 EW,5/29/2022,Low,25,497.40564,0.054208
NCOS 2 EW,5/29/2022,Low,26,502.415649,0.056045
NCOS 2 EW,5/29/2022,Low,27,507.425659,0.057744
NCOS 2 EW,5/29/2022,Low,28,512.425659,0.059154
NCOS 2 EW,5/29/2022,Low,29,517.435669,0.061778
NCOS 2 EW,5/29/2022,Low,30,522.445679,0.062893
NCOS 2 EW,5/29/2022,Low,31,527.455627,0.065229
NCOS 2 EW,5/29/2022,Low,32,532.465637,0.067559
NCOS 2 EW,5/29/2022,Low,33,537.475647,0.069813
NCOS 2 EW,5/29/2022,Low,34,542.485657,0.071487
NCOS 2 EW,5/29/2022,Low,35,547.485657,0.072826
NCOS 2 EW,5/29/2022,Low,36,552.495667,0.07338
NCOS 2 EW,5/29/2022,Low,37,557.505676,0.074738
NCOS 2 EW,5/29/2022,Low,38,562.515625,0.075318
NCOS 2 EW,5/29/2022,Low,39,567.525635,0.075519
NCOS 2 EW,5/29/2022,Low,40,572.535645,0.075834
NCOS 2 EW,5/29/2022,Low,41,577.545654,0.075877
NCOS 2 EW,5/29/2022,Low,42,582.555664,0.076117
NCOS 2 EW,5/29/2022,Low,43,587.555664,0.076985
NCOS 2 EW,5/29/2022,Low,44,592.565674,0.07757
NCOS 2 EW,5/29/2022,Low,45,597.575623,0.078221
NCOS 2 EW,5/29/2022,Low,46,602.585632,0.078937
NCOS 2 EW,5/29/2022,Low,47,607.595642,0.079908
NCOS 2 EW,5/29/2022,Low,48,612.605652,0.079658
NCOS 2 EW,5/29/2022,Low,49,617.615662,0.079746
NCOS 2 EW,5/29/2022,Low,50,622.615662,0.079965
NCOS 2 EW,5/29/2022,Low,51,627.625671,0.080614
NCOS 2 EW,5/29/2022,Low,52,632.63562,0.08159
NCOS 2 EW,5/29/2022,Low,53,637.64563,0.0821
NCOS 2 EW,5/29/2022,Low,54,642.65564,0.082569
NCOS 2 EW,5/29/2022,Low,55,647.665649,0.082477
NCOS 2 EW,5/29/2022,Low,56,652.675659,0.08243
NCOS 2 EW,5/29/2022,Low,57,657.685669,0.082979
NCOS 2 EW,5/29/2022,Low,58,662.685669,0.081565
NCOS 2 EW,5/29/2022,Low,59,667.695679,0.080921
NCOS 2 EW,5/29/2022,Low,60,672.705627,0.080433
NCOS 2 EW,5/29/2022,Low,61,677.715637,0.077498
NCOS 2 EW,5/29/2022,Low,62,682.725647,0.079146
NCOS 2 EW,5/29/2022,Low,63,687.735657,0.083074
